symbol,dt,open,high,low,close,volume,amount,pre_close,limit_up,limit_down,suspended,data_status,source,updated_at
510500.SH,2025-07-31T15:00:00+08:00,6.362,6.389,6.273,6.297,198600924.0,1258229121.0,6.389,7.028,5.75,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-08-01T15:00:00+08:00,6.28,6.328,6.25,6.287,158195598.0,995403322.0,6.297,6.927,5.667,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-08-04T15:00:00+08:00,6.259,6.336,6.252,6.335,104370675.0,657137127.0,6.287,6.916,5.658,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-08-05T15:00:00+08:00,6.338,6.378,6.338,6.376,120672484.00000001,766954450.0,6.335,6.969,5.702,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-08-06T15:00:00+08:00,6.346,6.434,6.346,6.428,171976510.0,1102525817.0,6.376,7.014,5.738,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-08-07T15:00:00+08:00,6.428,6.443,6.366,6.408,161728379.0,1035267177.0,6.428,7.071,5.785,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-08-08T15:00:00+08:00,6.379,6.422,6.375,6.397,103603518.0,662662808.0,6.408,7.049,5.767,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-08-11T15:00:00+08:00,6.403,6.484,6.403,6.464,167228775.0,1079316755.0,6.397,7.037,5.757,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-08-12T15:00:00+08:00,6.466,6.498,6.439,6.497,106531798.0,689378657.0,6.464,7.11,5.818,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-08-13T15:00:00+08:00,6.506,6.596,6.5,6.582,179270542.0,1174102338.0,6.497,7.147,5.847,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-08-14T15:00:00+08:00,6.561,6.597,6.489,6.514,223896912.0,1465281352.0,6.582,7.24,5.924,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-08-15T15:00:00+08:00,6.501,6.663,6.494,6.658,229116702.0,1514607500.0,6.514,7.165,5.863,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-08-18T15:00:00+08:00,6.688,6.801,6.658,6.748,418683346.0,2824740779.0,6.658,7.324,5.992,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-08-19T15:00:00+08:00,6.748,6.786,6.711,6.733,314765492.0,2123688222.0,6.748,7.423,6.073,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-08-20T15:00:00+08:00,6.714,6.826,6.667,6.824,337660021.0,2280535527.0,6.733,7.406,6.06,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-08-21T15:00:00+08:00,6.836,6.856,6.759,6.786,298330596.0,2028278817.0,6.824,7.506,6.142,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-08-22T15:00:00+08:00,6.785,6.921,6.785,6.915,843778501.0,5802812523.0,6.786,7.465,6.107,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-08-25T15:00:00+08:00,6.962,7.065,6.944,7.037,881486774.0,6170751765.0,6.915,7.607,6.224,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-08-26T15:00:00+08:00,7.01,7.102,6.995,7.048,498846423.00000006,3516687986.0,7.037,7.741,6.333,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-08-27T15:00:00+08:00,7.046,7.16,6.944,6.953,432327211.00000006,3059376522.0,7.048,7.753,6.343,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-08-28T15:00:00+08:00,6.953,7.108,6.883,7.104,389526236.0,2728207393.0,6.953,7.648,6.258,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-08-29T15:00:00+08:00,7.094,7.18,7.069,7.141,349461915.0,2486113434.0,7.104,7.814,6.394,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-09-01T15:00:00+08:00,7.161,7.21,7.124,7.206,183081310.0,1312557380.0,7.141,7.855,6.427,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-09-02T15:00:00+08:00,7.175,7.19,6.995,7.055,245119402.0,1736110055.0,7.206,7.927,6.485,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-09-03T15:00:00+08:00,7.062,7.084,6.915,6.94,240995450.0,1687177107.0,7.055,7.76,6.35,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-09-04T15:00:00+08:00,6.946,6.994,6.689,6.779,326897388.0,2236535867.0,6.94,7.634,6.246,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-09-05T15:00:00+08:00,6.779,7.023,6.758,7.011,307745229.0,2121919291.0,6.779,7.457,6.101,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-09-08T15:00:00+08:00,7.011,7.084,6.971,7.073,233031742.0,1636795369.0,7.011,7.712,6.31,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-09-09T15:00:00+08:00,7.051,7.077,6.965,7.006,139590116.0,979988418.0,7.073,7.78,6.366,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-09-10T15:00:00+08:00,6.994,7.063,6.951,7.003,121572485.00000001,852285642.0,7.006,7.707,6.305,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-09-11T15:00:00+08:00,7.0,7.229,6.957,7.224,471718308.0,3370578668.0,7.003,7.703,6.303,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-09-12T15:00:00+08:00,7.227,7.301,7.209,7.242,259377419.0,1880048851.0,7.224,7.946,6.502,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-09-15T15:00:00+08:00,7.252,7.262,7.209,7.226,356612066.0,2581031813.0,7.242,7.966,6.518,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-09-16T15:00:00+08:00,7.228,7.294,7.165,7.282,236125504.99999997,1709696475.0,7.226,7.949,6.503,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-09-17T15:00:00+08:00,7.266,7.363,7.243,7.357,158683618.0,1159802809.0,7.282,8.01,6.554,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-09-18T15:00:00+08:00,7.352,7.448,7.2,7.292,338418181.0,2482372672.0,7.357,8.093,6.621,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-09-19T15:00:00+08:00,7.279,7.326,7.23,7.261,285552255.0,2080099063.0,7.292,8.021,6.563,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-09-22T15:00:00+08:00,7.259,7.32,7.226,7.318,235618125.99999997,1713669910.0,7.261,7.987,6.535,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
510500.SH,2025-09-23T15:00:00+08:00,7.318,7.335,7.14,7.277,262962112.0,1905161682.0,7.318,8.05,6.586,False,ok,akshare:fund_etf_hist_sina,2026-06-26T11:51:22.212145+08:00
