dt,total_value,cash
2025-11-17T15:00:00+08:00,103769.41,21344.41
2025-11-17T15:00:00+08:00,103769.41,21344.41
2025-11-18T15:00:00+08:00,103296.91,21344.41
2025-11-18T15:00:00+08:00,103296.91,21344.41
2025-11-19T15:00:00+08:00,103541.91,21344.41
2025-11-19T15:00:00+08:00,103541.91,21344.41
2025-11-20T15:00:00+08:00,103174.41,21344.41
2025-11-20T15:00:00+08:00,103174.41,21344.41
2025-11-21T15:00:00+08:00,101214.41,21344.41
2025-11-21T15:00:00+08:00,101214.41,21344.41
2025-11-24T15:00:00+08:00,101456.88,101456.88
2025-11-24T15:00:00+08:00,101456.88,101456.88
2025-11-25T15:00:00+08:00,101456.88,101456.88
2025-11-25T15:00:00+08:00,101456.88,101456.88
2025-11-26T15:00:00+08:00,101456.88,101456.88
2025-11-26T15:00:00+08:00,101456.88,101456.88
2025-11-27T15:00:00+08:00,101456.88,101456.88
2025-11-27T15:00:00+08:00,101456.88,101456.88
2025-11-28T15:00:00+08:00,101456.88,101456.88
2025-11-28T15:00:00+08:00,101456.88,101456.88
2025-12-01T15:00:00+08:00,101456.88,101456.88
2025-12-01T15:00:00+08:00,101456.88,101456.88
2025-12-02T15:00:00+08:00,101090.61,20368.81
2025-12-02T15:00:00+08:00,101090.61,20368.81
2025-12-03T15:00:00+08:00,101053.13,101053.13
2025-12-03T15:00:00+08:00,101053.13,101053.13
2025-12-04T15:00:00+08:00,101053.13,101053.13
2025-12-04T15:00:00+08:00,101053.13,101053.13
2025-12-05T15:00:00+08:00,101053.13,101053.13
2025-12-05T15:00:00+08:00,101053.13,101053.13
2025-12-08T15:00:00+08:00,101394.07,20003.67
2025-12-08T15:00:00+08:00,101394.07,20003.67
2025-12-09T15:00:00+08:00,100981.27,20003.67
2025-12-09T15:00:00+08:00,100981.27,20003.67
2025-12-10T15:00:00+08:00,100878.07,20003.67
2025-12-10T15:00:00+08:00,100878.07,20003.67
2025-12-11T15:00:00+08:00,100293.27,20003.67
2025-12-11T15:00:00+08:00,100293.27,20003.67
2025-12-12T15:00:00+08:00,100445.15,100445.15
2025-12-12T15:00:00+08:00,100445.15,100445.15
2025-12-15T15:00:00+08:00,100445.15,100445.15
2025-12-15T15:00:00+08:00,100445.15,100445.15
2025-12-16T15:00:00+08:00,100445.15,100445.15
2025-12-16T15:00:00+08:00,100445.15,100445.15
2025-12-17T15:00:00+08:00,100445.15,100445.15
2025-12-17T15:00:00+08:00,100445.15,100445.15
2025-12-18T15:00:00+08:00,100445.15,100445.15
2025-12-18T15:00:00+08:00,100445.15,100445.15
2025-12-19T15:00:00+08:00,100445.15,100445.15
2025-12-19T15:00:00+08:00,100445.15,100445.15
2025-12-22T15:00:00+08:00,100445.15,100445.15
2025-12-22T15:00:00+08:00,100948.4,20637.2
2025-12-23T15:00:00+08:00,100948.4,20637.2
2025-12-23T15:00:00+08:00,101013.8,20637.2
2025-12-24T15:00:00+08:00,101013.8,20637.2
2025-12-24T15:00:00+08:00,102060.2,20637.2
2025-12-25T15:00:00+08:00,102060.2,20637.2
2025-12-25T15:00:00+08:00,102757.8,20637.2
2025-12-26T15:00:00+08:00,102757.8,20637.2
2025-12-26T15:00:00+08:00,103259.2,20637.2
2025-12-29T15:00:00+08:00,103259.2,20637.2
2025-12-29T15:00:00+08:00,102910.4,20637.2
2025-12-30T15:00:00+08:00,102910.4,20637.2
2025-12-30T15:00:00+08:00,103270.1,20637.2
2025-12-31T15:00:00+08:00,103270.1,20637.2
2025-12-31T15:00:00+08:00,103346.4,20637.2
2026-01-05T15:00:00+08:00,103346.4,20637.2
2026-01-05T15:00:00+08:00,105570.0,20637.2
2026-01-06T15:00:00+08:00,105570.0,20637.2
2026-01-06T15:00:00+08:00,107412.1,20637.2
2026-01-07T15:00:00+08:00,107412.1,20637.2
2026-01-07T15:00:00+08:00,107826.3,20637.2
2026-01-08T15:00:00+08:00,107826.3,20637.2
2026-01-08T15:00:00+08:00,108098.8,20637.2
2026-01-09T15:00:00+08:00,108098.8,20637.2
2026-01-09T15:00:00+08:00,110191.6,20637.2
2026-01-12T15:00:00+08:00,110191.6,20637.2
2026-01-12T15:00:00+08:00,112371.6,20637.2
2026-01-13T15:00:00+08:00,112371.6,20637.2
2026-01-13T15:00:00+08:00,111172.6,20637.2
2026-01-14T15:00:00+08:00,111172.6,20637.2
2026-01-14T15:00:00+08:00,111815.7,20637.2
2026-01-15T15:00:00+08:00,111815.7,20637.2
2026-01-15T15:00:00+08:00,111532.3,20637.2
2026-01-16T15:00:00+08:00,111532.3,20637.2
2026-01-16T15:00:00+08:00,111052.7,20637.2
2026-01-19T15:00:00+08:00,111052.7,20637.2
2026-01-19T15:00:00+08:00,111630.4,20637.2
2026-01-20T15:00:00+08:00,111630.4,20637.2
2026-01-20T15:00:00+08:00,111368.8,20637.2
2026-01-21T15:00:00+08:00,111368.8,20637.2
2026-01-21T15:00:00+08:00,112546.0,20637.2
2026-01-22T15:00:00+08:00,112546.0,20637.2
2026-01-22T15:00:00+08:00,112949.3,20637.2
2026-01-23T15:00:00+08:00,112949.3,20637.2
2026-01-23T15:00:00+08:00,115674.3,20637.2
2026-01-26T15:00:00+08:00,115674.3,20637.2
2026-01-26T15:00:00+08:00,113984.8,20637.2
2026-01-27T15:00:00+08:00,113984.8,20637.2
2026-01-27T15:00:00+08:00,114584.3,20637.2
2026-01-28T15:00:00+08:00,114584.3,20637.2
2026-01-28T15:00:00+08:00,115369.1,20637.2
2026-01-29T15:00:00+08:00,115369.1,20637.2
2026-01-29T15:00:00+08:00,114279.1,20637.2
2026-01-30T15:00:00+08:00,114279.1,20637.2
2026-01-30T15:00:00+08:00,112633.2,20637.2
2026-02-02T15:00:00+08:00,112633.2,20637.2
2026-02-02T15:00:00+08:00,108371.3,20637.2
2026-02-03T15:00:00+08:00,108371.3,20637.2
2026-02-03T15:00:00+08:00,111826.6,20637.2
2026-02-04T15:00:00+08:00,111826.6,20637.2
2026-02-04T15:00:00+08:00,112066.4,20637.2
2026-02-05T15:00:00+08:00,112066.4,20637.2
2026-02-05T15:00:00+08:00,110202.5,20637.2
2026-02-06T15:00:00+08:00,110202.5,20637.2
2026-02-06T15:00:00+08:00,110158.9,20637.2
2026-02-09T15:00:00+08:00,110158.9,20637.2
2026-02-09T15:00:00+08:00,112142.7,20637.2
2026-02-10T15:00:00+08:00,112142.7,20637.2
2026-02-10T15:00:00+08:00,111946.5,20637.2
2026-02-11T15:00:00+08:00,111946.5,20637.2
2026-02-11T15:00:00+08:00,112317.1,20637.2
2026-02-12T15:00:00+08:00,112317.1,20637.2
2026-02-12T15:00:00+08:00,113439.8,20637.2
2026-02-13T15:00:00+08:00,113439.8,20637.2
2026-02-13T15:00:00+08:00,111902.9,20637.2
2026-02-24T15:00:00+08:00,111902.9,20637.2
2026-02-24T15:00:00+08:00,112949.3,20637.2
2026-02-25T15:00:00+08:00,112949.3,20637.2
2026-02-25T15:00:00+08:00,114399.0,20637.2
2026-02-26T15:00:00+08:00,114399.0,20637.2
2026-02-26T15:00:00+08:00,114704.2,20637.2
2026-02-27T15:00:00+08:00,114704.2,20637.2
2026-02-27T15:00:00+08:00,115870.5,20637.2
2026-03-02T15:00:00+08:00,115870.5,20637.2
2026-03-02T15:00:00+08:00,115826.9,20637.2
2026-03-03T15:00:00+08:00,115826.9,20637.2
2026-03-03T15:00:00+08:00,115879.38,115879.38
2026-03-04T15:00:00+08:00,115879.38,115879.38
2026-03-04T15:00:00+08:00,115879.38,115879.38
2026-03-05T15:00:00+08:00,115879.38,115879.38
2026-03-05T15:00:00+08:00,115879.38,115879.38
2026-03-06T15:00:00+08:00,116393.6,23520.3
2026-03-06T15:00:00+08:00,116393.6,23520.3
2026-03-09T15:00:00+08:00,115637.4,23520.3
2026-03-09T15:00:00+08:00,115637.4,23520.3
2026-03-10T15:00:00+08:00,116712.0,23520.3
2026-03-10T15:00:00+08:00,116712.0,23520.3
2026-03-11T15:00:00+08:00,117269.2,23520.3
2026-03-11T15:00:00+08:00,117269.2,23520.3
2026-03-12T15:00:00+08:00,116930.9,23520.3
2026-03-12T15:00:00+08:00,116930.9,23520.3
2026-03-13T15:00:00+08:00,116469.86,116469.86
2026-03-13T15:00:00+08:00,116469.86,116469.86
2026-03-16T15:00:00+08:00,116469.86,116469.86
2026-03-16T15:00:00+08:00,116009.83,23509.03
2026-03-17T15:00:00+08:00,116009.83,23509.03
2026-03-17T15:00:00+08:00,116053.89,116053.89
2026-03-18T15:00:00+08:00,116053.89,116053.89
2026-03-18T15:00:00+08:00,116550.78,24387.98
2026-03-19T15:00:00+08:00,116550.78,24387.98
2026-03-19T15:00:00+08:00,115217.27,115217.27
2026-03-20T15:00:00+08:00,115217.27,115217.27
2026-03-20T15:00:00+08:00,115217.27,115217.27
2026-03-23T15:00:00+08:00,115217.27,115217.27
2026-03-23T15:00:00+08:00,115217.27,115217.27
