dt,total_value,cash
2025-08-07T15:00:00+08:00,100000.0,100000.0
2025-08-08T15:00:00+08:00,100000.0,100000.0
2025-08-11T15:00:00+08:00,100000.0,100000.0
2025-08-12T15:00:00+08:00,100000.0,100000.0
2025-08-13T15:00:00+08:00,100000.0,100000.0
2025-08-14T15:00:00+08:00,100000.0,100000.0
2025-08-15T15:00:00+08:00,100000.0,100000.0
2025-08-18T15:00:00+08:00,100000.0,100000.0
2025-08-19T15:00:00+08:00,100000.0,100000.0
2025-08-20T15:00:00+08:00,100000.0,100000.0
2025-08-21T15:00:00+08:00,100000.0,100000.0
2025-08-22T15:00:00+08:00,100000.0,100000.0
2025-08-25T15:00:00+08:00,100000.0,100000.0
2025-08-26T15:00:00+08:00,100000.0,100000.0
2025-08-27T15:00:00+08:00,99328.65,54578.65
2025-08-28T15:00:00+08:00,100168.65,54578.65
2025-08-29T15:00:00+08:00,100588.65,54578.65
2025-09-01T15:00:00+08:00,100738.65,54578.65
2025-09-02T15:00:00+08:00,100478.65,54578.65
2025-09-03T15:00:00+08:00,100068.65,54578.65
2025-09-04T15:00:00+08:00,99138.65,54578.65
2025-09-05T15:00:00+08:00,100118.65,54578.65
2025-09-08T15:00:00+08:00,100128.65,54578.65
2025-09-09T15:00:00+08:00,99858.65,54578.65
2025-09-10T15:00:00+08:00,99958.65,54578.65
2025-09-11T15:00:00+08:00,101178.65,54578.65
2025-09-12T15:00:00+08:00,100788.65,54578.65
2025-09-15T15:00:00+08:00,100868.65,54578.65
2025-09-16T15:00:00+08:00,100778.65,54578.65
2025-09-17T15:00:00+08:00,101108.65,54578.65
2025-09-18T15:00:00+08:00,100518.65,54578.65
2025-09-19T15:00:00+08:00,100618.65,54578.65
2025-09-22T15:00:00+08:00,100768.65,54578.65
2025-09-23T15:00:00+08:00,100798.65,54578.65
2025-09-24T15:00:00+08:00,101208.65,54578.65
2025-09-25T15:00:00+08:00,101528.65,54578.65
2025-09-26T15:00:00+08:00,101088.65,54578.65
2025-09-29T15:00:00+08:00,101858.65,54578.65
2025-09-30T15:00:00+08:00,101988.65,54578.65
2025-10-09T15:00:00+08:00,102738.65,54578.65
2025-10-10T15:00:00+08:00,101768.65,54578.65
2025-10-13T15:00:00+08:00,101498.65,54578.65
2025-10-14T15:00:00+08:00,101028.65,54578.65
2025-10-15T15:00:00+08:00,101638.65,54578.65
2025-10-16T15:00:00+08:00,101788.65,54578.65
2025-10-17T15:00:00+08:00,100818.65,54578.65
2025-10-20T15:00:00+08:00,100978.65,54578.65
2025-10-21T15:00:00+08:00,101678.65,54578.65
2025-10-22T15:00:00+08:00,101528.65,54578.65
2025-10-23T15:00:00+08:00,101708.65,54578.65
2025-10-24T15:00:00+08:00,102278.65,54578.65
2025-10-27T15:00:00+08:00,102838.65,54578.65
2025-10-28T15:00:00+08:00,102598.65,54578.65
2025-10-29T15:00:00+08:00,103198.65,54578.65
2025-10-30T15:00:00+08:00,102808.65,54578.65
2025-10-31T15:00:00+08:00,102138.65,54578.65
2025-11-03T15:00:00+08:00,102208.65,54578.65
2025-11-04T15:00:00+08:00,101868.65,54578.65
2025-11-05T15:00:00+08:00,101928.65,54578.65
2025-11-06T15:00:00+08:00,102628.65,54578.65
2025-11-07T15:00:00+08:00,102528.65,54578.65
2025-11-10T15:00:00+08:00,102648.65,54578.65
2025-11-11T15:00:00+08:00,102208.65,54578.65
2025-11-12T15:00:00+08:00,102228.65,54578.65
2025-11-13T15:00:00+08:00,102698.65,54578.65
2025-11-14T15:00:00+08:00,101988.65,54578.65
2025-11-17T15:00:00+08:00,101678.65,54578.65
2025-11-18T15:00:00+08:00,101408.65,54578.65
2025-11-19T15:00:00+08:00,101548.65,54578.65
2025-11-20T15:00:00+08:00,101338.65,54578.65
2025-11-21T15:00:00+08:00,100218.65,54578.65
2025-11-24T15:00:00+08:00,100148.65,54578.65
2025-11-25T15:00:00+08:00,100548.65,54578.65
2025-11-26T15:00:00+08:00,100838.65,54578.65
2025-11-27T15:00:00+08:00,100798.65,54578.65
2025-11-28T15:00:00+08:00,100928.65,54578.65
2025-12-01T15:00:00+08:00,101448.65,54578.65
2025-12-02T15:00:00+08:00,101238.65,54578.65
2025-12-03T15:00:00+08:00,101028.65,54578.65
2025-12-04T15:00:00+08:00,101148.65,54578.65
2025-12-05T15:00:00+08:00,101558.65,54578.65
2025-12-08T15:00:00+08:00,101676.87,101676.87
2025-12-09T15:00:00+08:00,101676.87,101676.87
2025-12-10T15:00:00+08:00,101676.87,101676.87
2025-12-11T15:00:00+08:00,101676.87,101676.87
2025-12-12T15:00:00+08:00,101676.87,101676.87
2025-12-15T15:00:00+08:00,101676.87,101676.87
2025-12-16T15:00:00+08:00,101676.87,101676.87
2025-12-17T15:00:00+08:00,101676.87,101676.87
2025-12-18T15:00:00+08:00,101676.87,101676.87
2025-12-19T15:00:00+08:00,101676.87,101676.87
2025-12-22T15:00:00+08:00,101676.87,101676.87
2025-12-23T15:00:00+08:00,101676.87,101676.87
2025-12-24T15:00:00+08:00,101676.87,101676.87
2025-12-25T15:00:00+08:00,101676.87,101676.87
2025-12-26T15:00:00+08:00,101676.87,101676.87
2025-12-29T15:00:00+08:00,101676.87,101676.87
2025-12-30T15:00:00+08:00,101676.87,101676.87
2025-12-31T15:00:00+08:00,101676.87,101676.87
2026-01-05T15:00:00+08:00,101676.87,101676.87
2026-01-06T15:00:00+08:00,101676.87,101676.87
2026-01-07T15:00:00+08:00,101484.57,52474.57
2026-01-08T15:00:00+08:00,101282.46,4022.46
2026-01-09T15:00:00+08:00,101722.46,4022.46
2026-01-12T15:00:00+08:00,102282.46,4022.46
2026-01-13T15:00:00+08:00,101942.46,4022.46
2026-01-14T15:00:00+08:00,101342.46,4022.46
2026-01-15T15:00:00+08:00,101522.46,4022.46
2026-01-16T15:00:00+08:00,101202.46,4022.46
2026-01-19T15:00:00+08:00,98782.46,4022.46
2026-01-20T15:00:00+08:00,98502.46,4022.46
2026-01-21T15:00:00+08:00,98622.46,4022.46
2026-01-22T15:00:00+08:00,98562.46,4022.46
2026-01-23T15:00:00+08:00,98102.46,4022.46
2026-01-26T15:00:00+08:00,98262.46,4022.46
2026-01-27T15:00:00+08:00,98222.46,4022.46
2026-01-28T15:00:00+08:00,98522.46,4022.46
2026-01-29T15:00:00+08:00,99382.46,4022.46
2026-01-30T15:00:00+08:00,98242.46,4022.46
2026-02-02T15:00:00+08:00,96022.46,4022.46
2026-02-03T15:00:00+08:00,97302.46,4022.46
2026-02-04T15:00:00+08:00,98162.46,4022.46
2026-02-05T15:00:00+08:00,97602.46,4022.46
2026-02-06T15:00:00+08:00,97002.46,4022.46
2026-02-09T15:00:00+08:00,98562.46,4022.46
2026-02-10T15:00:00+08:00,98682.46,4022.46
2026-02-11T15:00:00+08:00,98482.46,4022.46
2026-02-12T15:00:00+08:00,98562.46,4022.46
2026-02-13T15:00:00+08:00,97442.46,4022.46
2026-02-24T15:00:00+08:00,98342.46,4022.46
2026-02-25T15:00:00+08:00,99022.46,4022.46
2026-02-26T15:00:00+08:00,98722.46,4022.46
2026-02-27T15:00:00+08:00,98522.46,4022.46
2026-03-02T15:00:00+08:00,98802.46,4022.46
2026-03-03T15:00:00+08:00,97582.46,4022.46
2026-03-04T15:00:00+08:00,96222.46,4022.46
2026-03-05T15:00:00+08:00,97102.46,4022.46
2026-03-06T15:00:00+08:00,97362.46,4022.46
2026-03-09T15:00:00+08:00,96602.46,4022.46
2026-03-10T15:00:00+08:00,97682.46,4022.46
2026-03-11T15:00:00+08:00,98242.46,4022.46
2026-03-12T15:00:00+08:00,97902.46,4022.46
2026-03-13T15:00:00+08:00,97562.46,4022.46
2026-03-16T15:00:00+08:00,97622.46,4022.46
2026-03-17T15:00:00+08:00,96942.46,4022.46
2026-03-18T15:00:00+08:00,97262.46,4022.46
2026-03-19T15:00:00+08:00,96002.46,4022.46
2026-03-20T15:00:00+08:00,95979.46,95979.46
2026-03-23T15:00:00+08:00,95979.46,95979.46
2026-03-24T15:00:00+08:00,95979.46,95979.46
2026-03-25T15:00:00+08:00,95979.46,95979.46
2026-03-26T15:00:00+08:00,95979.46,95979.46
2026-03-27T15:00:00+08:00,95979.46,95979.46
2026-03-30T15:00:00+08:00,95979.46,95979.46
2026-03-31T15:00:00+08:00,95979.46,95979.46
2026-04-01T15:00:00+08:00,95979.46,95979.46
2026-04-02T15:00:00+08:00,95979.46,95979.46
2026-04-03T15:00:00+08:00,95979.46,95979.46
2026-04-07T15:00:00+08:00,95979.46,95979.46
2026-04-08T15:00:00+08:00,95979.46,95979.46
2026-04-09T15:00:00+08:00,95979.46,95979.46
2026-04-10T15:00:00+08:00,95979.46,95979.46
2026-04-13T15:00:00+08:00,95979.46,95979.46
2026-04-14T15:00:00+08:00,95979.46,95979.46
2026-04-15T15:00:00+08:00,95979.46,95979.46
2026-04-16T15:00:00+08:00,95979.46,95979.46
2026-04-17T15:00:00+08:00,95979.46,95979.46
2026-04-20T15:00:00+08:00,95979.46,95979.46
2026-04-21T15:00:00+08:00,95979.46,95979.46
2026-04-22T15:00:00+08:00,95979.46,95979.46
2026-04-23T15:00:00+08:00,95979.46,95979.46
2026-04-24T15:00:00+08:00,95979.46,95979.46
2026-04-27T15:00:00+08:00,95979.46,95979.46
2026-04-28T15:00:00+08:00,95979.46,95979.46
2026-04-29T15:00:00+08:00,96627.57,48417.57
2026-04-30T15:00:00+08:00,96657.57,48417.57
2026-05-06T15:00:00+08:00,97297.57,48417.57
2026-05-07T15:00:00+08:00,97537.57,48417.57
2026-05-08T15:00:00+08:00,97277.57,48417.57
2026-05-11T15:00:00+08:00,98077.57,48417.57
2026-05-12T15:00:00+08:00,98047.57,48417.57
2026-05-13T15:00:00+08:00,98587.57,48417.57
2026-05-14T15:00:00+08:00,97827.57,48417.57
2026-05-15T15:00:00+08:00,97197.57,48417.57
2026-05-18T15:00:00+08:00,96937.57,48417.57
2026-05-19T15:00:00+08:00,97107.57,48417.57
2026-05-20T15:00:00+08:00,97127.57,48417.57
2026-05-21T15:00:00+08:00,96497.57,48417.57
2026-05-22T15:00:00+08:00,97037.57,48417.57
2026-05-25T15:00:00+08:00,97787.57,48417.57
2026-05-26T15:00:00+08:00,98137.57,48417.57
2026-05-27T15:00:00+08:00,97737.57,48417.57
2026-05-28T15:00:00+08:00,97737.57,48417.57
2026-05-29T15:00:00+08:00,97647.57,48417.57
2026-06-01T15:00:00+08:00,97097.57,48417.57
2026-06-02T15:00:00+08:00,97777.57,48417.57
2026-06-03T15:00:00+08:00,98067.57,48417.57
2026-06-04T15:00:00+08:00,97677.57,48417.57
2026-06-05T15:00:00+08:00,96847.57,48417.57
2026-06-08T15:00:00+08:00,95807.57,48417.57
2026-06-09T15:00:00+08:00,96677.57,48417.57
2026-06-10T15:00:00+08:00,96257.57,48417.57
2026-06-11T15:00:00+08:00,95927.57,48417.57
2026-06-12T15:00:00+08:00,96597.57,48417.57
2026-06-15T15:00:00+08:00,97607.57,48417.57
2026-06-16T15:00:00+08:00,97517.57,48417.57
2026-06-17T15:00:00+08:00,97997.57,48417.57
2026-06-18T15:00:00+08:00,98257.57,48417.57
2026-06-22T15:00:00+08:00,99327.57,48417.57
2026-06-23T15:00:00+08:00,97837.57,48417.57
2026-06-24T15:00:00+08:00,98087.57,48417.57
2026-06-25T15:00:00+08:00,98897.57,48417.57
