symbol,ex_date,factor
510300.SH,2023-11-24,0.9223300970873788
510300.SH,2023-11-27,0.9218095504049147
510300.SH,2023-11-28,0.9218967921896792
510300.SH,2023-11-29,0.9213041034288928
510300.SH,2023-11-30,0.9213924761370016
510300.SH,2023-12-01,0.9210822998872604
510300.SH,2023-12-04,0.920544835414302
510300.SH,2023-12-05,0.9190283400809716
510300.SH,2023-12-06,0.9191452497834248
510300.SH,2023-12-07,0.9189345686160972
510300.SH,2023-12-08,0.9190985264374458
510300.SH,2023-12-11,0.9196556671449068
510300.SH,2023-12-12,0.9198396793587176
510300.SH,2023-12-13,0.9184861717612808
510300.SH,2023-12-14,0.9181047089792336
510300.SH,2023-12-15,0.917936694021102
510300.SH,2023-12-18,0.9175985874043554
510300.SH,2023-12-19,0.9176470588235296
510300.SH,2023-12-20,0.9168892846542
510300.SH,2023-12-21,0.9176470588235296
510300.SH,2023-12-22,0.9177921315325894
510300.SH,2023-12-25,0.91800878477306
510300.SH,2023-12-26,0.9175257731958764
510300.SH,2023-12-27,0.9177679882525698
510300.SH,2023-12-28,0.9197477787331614
510300.SH,2023-12-29,0.9199771363246642
510300.SH,2024-01-02,0.9189110918042284
510300.SH,2024-01-03,0.9186755736276504
510300.SH,2024-01-04,0.9179607383533548
510300.SH,2024-01-05,0.9175500588928152
510300.SH,2024-01-08,0.9163929531203344
510300.SH,2024-01-09,0.9165921954125706
510300.SH,2024-01-10,0.9161927566596828
510300.SH,2024-01-11,0.9166666666666669
510300.SH,2024-01-12,0.9163929531203344
510300.SH,2024-01-15,0.9162929745889388
510300.SH,2024-01-16,0.916839916839917
510300.SH,2024-01-17,0.9149453219927096
510300.SH,2024-01-18,0.935434516523868
510300.SH,2024-01-19,0.9355725190839695
510300.SH,2024-01-22,0.9341859014348096
510300.SH,2024-01-23,0.9346344485749688
510300.SH,2024-01-24,0.9356511131442512
510300.SH,2024-01-25,0.9367316341829086
510300.SH,2024-01-26,0.9366176028837488
510300.SH,2024-01-29,0.9360412246135192
510300.SH,2024-01-30,0.9349367869256862
510300.SH,2024-01-31,0.9345127250155184
510300.SH,2024-02-01,0.9344313238036048
