symbol,ex_date,factor
510500.SH,2021-03-02,0.8394385964912281
510500.SH,2021-03-03,0.8398891966759003
510500.SH,2021-03-04,0.8392504930966469
510500.SH,2021-03-05,0.839358559572373
510500.SH,2021-03-08,0.8384493442859201
510500.SH,2021-03-09,0.8376824413976117
510500.SH,2021-03-10,0.8373063170441002
510500.SH,2021-03-11,0.8382182240278584
510500.SH,2021-03-12,0.8383355081919674
510500.SH,2021-03-15,0.8380035026269702
510500.SH,2021-03-16,0.838074398249453
510500.SH,2021-03-17,0.8382886149383613
510500.SH,2021-03-18,0.8384681831269796
510500.SH,2021-03-19,0.8382929307591813
510500.SH,2021-03-22,0.8386357122384638
510500.SH,2021-03-23,0.8382139750652363
510500.SH,2021-03-24,0.8379012164736919
510500.SH,2021-03-25,0.8379880099429741
510500.SH,2021-03-26,0.8384815242494227
510500.SH,2021-03-29,0.8384815242494227
510500.SH,2021-03-30,0.838486984035668
510500.SH,2021-03-31,0.8385424168226991
510500.SH,2021-04-01,0.8387927335145187
510500.SH,2021-04-02,0.8388754103039818
510500.SH,2021-04-06,0.838911835920809
510500.SH,2021-04-07,0.8388794084186576
510500.SH,2021-04-08,0.8390755706791436
510500.SH,2021-04-09,0.8389529093754446
510500.SH,2021-04-12,0.8383224873463485
510500.SH,2021-04-13,0.8382416944726534
510500.SH,2021-04-14,0.838556641748131
510500.SH,2021-04-15,0.8385753267269855
510500.SH,2021-04-16,0.8390070921985816
510500.SH,2021-04-19,0.8393709632125808
510500.SH,2021-04-20,0.8394058295964125
510500.SH,2021-04-21,0.8393986230153154
510500.SH,2021-04-22,0.8394232115357694
510500.SH,2021-04-23,0.8396489272777933
510500.SH,2021-04-26,0.8395355344152211
510500.SH,2021-04-27,0.8394906241253848
510500.SH,2021-04-28,0.839677688246735
510500.SH,2021-04-29,0.8397222222222223
510500.SH,2021-04-30,0.8398280404936902
510500.SH,2021-05-06,0.8397328881469115
510500.SH,2021-05-07,0.8395975967584184
510500.SH,2021-05-10,0.8396712634071597
510500.SH,2021-05-11,0.8395027238441123
510500.SH,2021-05-12,0.8398728930643823
510500.SH,2021-05-13,0.8394803017602682
510500.SH,2021-05-14,0.8400055028201954
510500.SH,2021-05-17,0.8402682726526143
510500.SH,2021-05-18,0.8402948402948403
510500.SH,2021-05-19,0.8403062619633579
510500.SH,2021-05-20,0.8401262522299986
510500.SH,2021-05-21,0.8400606144096983
510500.SH,2021-05-24,0.84010989010989
510500.SH,2021-05-25,0.8404457733079642
510500.SH,2021-05-26,0.8405482426380785
510500.SH,2021-05-27,0.8407806191117093
510500.SH,2021-05-28,0.8407163053722903
510500.SH,2021-05-31,0.8410215269421045
510500.SH,2021-06-01,0.841009211053264
510500.SH,2021-06-02,0.8408327736736064
510500.SH,2021-06-03,0.8407806191117093
510500.SH,2021-06-04,0.8408573342263899
510500.SH,2021-06-07,0.8410153640614562
510500.SH,2021-06-08,0.8408420488066506
510500.SH,2021-06-09,0.8408267346664877
510500.SH,2021-06-10,0.8412403922608004
510500.SH,2021-06-11,0.841123984551871
510500.SH,2021-06-15,0.8406578592612564
510500.SH,2021-06-16,0.8403384279475983
510500.SH,2021-06-17,0.8404991184049911
510500.SH,2021-06-18,0.8408755203437626
510500.SH,2021-06-21,0.8409577314071696
510500.SH,2021-06-22,0.8410904255319149
510500.SH,2021-06-23,0.8414457195620629
510500.SH,2021-06-24,0.8412761450886947
510500.SH,2021-06-25,0.8416075650118204
510500.SH,2021-06-28,0.8415802598766242
510500.SH,2021-06-29,0.841290834545695
510500.SH,2021-06-30,0.8415372466438537
510500.SH,2021-07-01,0.841075469186743
510500.SH,2021-07-02,0.8407839978520607
510500.SH,2021-07-05,0.8410728582866294
510500.SH,2021-07-06,0.8410516482049912
510500.SH,2021-07-07,0.841290834545695
510500.SH,2021-07-08,0.8413245033112583
510500.SH,2021-07-09,0.8414970453053184
510500.SH,2021-07-12,0.8420302991065648
510500.SH,2021-07-13,0.8422267829656234
510500.SH,2021-07-14,0.8420916720464816
510500.SH,2021-07-15,0.8422001803426511
510500.SH,2021-07-16,0.8421661950090044
510500.SH,2021-07-19,0.8420439844760673
510500.SH,2021-07-20,0.842098462333635
510500.SH,2021-07-21,0.8424141891029732
510500.SH,2021-07-22,0.842586710710202
510500.SH,2021-07-23,0.842540733197556
510500.SH,2021-07-26,0.8419141486188562
510500.SH,2021-07-27,0.8413537810682179
510500.SH,2021-07-28,0.8408053691275168
510500.SH,2021-07-29,0.8413620166292728
510500.SH,2021-07-30,0.8414682278647546
510500.SH,2021-08-02,0.8419003115264797
510500.SH,2021-08-03,0.8416993464052287
510500.SH,2021-08-04,0.8422001803426511
510500.SH,2021-08-05,0.8421459891668817
510500.SH,2021-08-06,0.8422336328626444
510500.SH,2021-08-09,0.8423475258918297
510500.SH,2021-08-10,0.8426466852933706
510500.SH,2021-08-11,0.8428283337534661
510500.SH,2021-08-12,0.8429378531073447
510500.SH,2021-08-13,0.8429772812853019
510500.SH,2021-08-16,0.8428156932004542
510500.SH,2021-08-17,0.8421052631578947
510500.SH,2021-08-18,0.8422607578676943
510500.SH,2021-08-19,0.8423481158677263
510500.SH,2021-08-20,0.842173017507724
510500.SH,2021-08-23,0.8426395939086294
510500.SH,2021-08-24,0.8428984051236971
510500.SH,2021-08-25,0.8431543540550642
510500.SH,2021-08-26,0.8429876141623921
510500.SH,2021-08-27,0.8433076732058604
510500.SH,2021-08-30,0.8435265104808879
510500.SH,2021-08-31,0.843527388847949
510500.SH,2021-09-01,0.8433048433048432
510500.SH,2021-09-02,0.8438982844628301
510500.SH,2021-09-03,0.8437079613550202
510500.SH,2021-09-06,0.8439621726479147
510500.SH,2021-09-07,0.8445841736860837
510500.SH,2021-09-08,0.8447483201697512
510500.SH,2021-09-09,0.8450391492345448
510500.SH,2021-09-10,0.8449848024316109
510500.SH,2021-09-13,0.8451590353023418
510500.SH,2021-09-14,0.8448397737983036
510500.SH,2021-09-15,0.8449084936649461
510500.SH,2021-09-16,0.8444258573306249
510500.SH,2021-09-17,0.8441151668473678
510500.SH,2021-09-22,0.8444470953119408
510500.SH,2021-09-23,0.8445841736860837
510500.SH,2021-09-24,0.8441714836223506
510500.SH,2021-09-27,0.843343653250774
510500.SH,2021-09-28,0.8433168316831683
510500.SH,2021-09-29,0.8426183844011143
510500.SH,2021-09-30,0.8428912034132262
510500.SH,2021-10-08,0.8429253581301834
510500.SH,2021-10-11,0.8429128411520563
510500.SH,2021-10-12,0.8422672480123108
510500.SH,2021-10-13,0.842461381335376
510500.SH,2021-10-14,0.8425337064360213
510500.SH,2021-10-15,0.8426980511262971
510500.SH,2021-10-18,0.8427958617209185
510500.SH,2021-10-19,0.843014521782674
510500.SH,2021-10-20,0.8429555416405761
510500.SH,2021-10-21,0.8429181315921647
510500.SH,2021-10-22,0.8427179552068835
510500.SH,2021-10-25,0.8428912034132262
510500.SH,2021-10-26,0.8430021300588898
510500.SH,2021-10-27,0.8427307206068269
510500.SH,2021-10-28,0.842374616171955
510500.SH,2021-10-29,0.8426852438252058
510500.SH,2021-11-01,0.8427760252365931
510500.SH,2021-11-02,0.8425076452599388
510500.SH,2021-11-03,0.8426466852933706
510500.SH,2021-11-04,0.8427815570672714
510500.SH,2021-11-05,0.8426266988441509
510500.SH,2021-11-08,0.8427250854754971
510500.SH,2021-11-09,0.8428337737511011
510500.SH,2021-11-10,0.8428156932004542
510500.SH,2021-11-11,0.8429876141623921
510500.SH,2021-11-12,0.843225083986562
510500.SH,2021-11-15,0.8429430935071446
510500.SH,2021-11-16,0.842756183745583
510500.SH,2021-11-17,0.8429306235102246
510500.SH,2021-11-18,0.8429109159347553
510500.SH,2021-11-19,0.8432734035957843
510500.SH,2021-11-22,0.8435156730178243
510500.SH,2021-11-23,0.843635025754231
510500.SH,2021-11-24,0.8436234196636799
510500.SH,2021-11-25,0.843527388847949
510500.SH,2021-11-26,0.8434536272940018
510500.SH,2021-11-29,0.843484680693983
510500.SH,2021-11-30,0.843546604445536
510500.SH,2021-12-01,0.8437385461209529
510500.SH,2021-12-02,0.8435349065880041
510500.SH,2021-12-03,0.8438869946419874
510500.SH,2021-12-06,0.8436234196636799
510500.SH,2021-12-07,0.8433987896751883
510500.SH,2021-12-08,0.8438412852969815
510500.SH,2021-12-09,0.8438715953307393
510500.SH,2021-12-10,0.8438146210923245
510500.SH,2021-12-13,0.8439130962495448
510500.SH,2021-12-14,0.8438982844628301
510500.SH,2021-12-15,0.8438299427457668
510500.SH,2021-12-16,0.8440366972477064
510500.SH,2021-12-17,0.8439095550692924
510500.SH,2021-12-20,0.8433987896751883
510500.SH,2021-12-21,0.8435891149791616
510500.SH,2021-12-22,0.84375
510500.SH,2021-12-23,0.8438941490653071
510500.SH,2021-12-24,0.8437118437118438
510500.SH,2021-12-27,0.8437347038668623
510500.SH,2021-12-28,0.8437270726338958
510500.SH,2021-12-29,0.8436925340198602
510500.SH,2021-12-30,0.8438412852969815
510500.SH,2021-12-31,0.8440300314846211
510500.SH,2022-01-04,0.8440411373260738
510500.SH,2022-01-05,0.8433913365420215
510500.SH,2022-01-06,0.8434611117958832
510500.SH,2022-01-07,0.8432854311199208
510500.SH,2022-01-10,0.8433048433048432
510500.SH,2022-01-11,0.8431348118614503
510500.SH,2022-01-12,0.8433362207647569
510500.SH,2022-01-13,0.8430734576398449
510500.SH,2022-01-14,0.8428266063120835
510500.SH,2022-01-17,0.8431274900398407
510500.SH,2022-01-18,0.8432761620681085
510500.SH,2022-01-19,0.843125
510500.SH,2022-01-20,0.8428877409600605
510500.SH,2022-01-21,0.8424805806698077
510500.SH,2022-01-24,0.8424072421267372
510500.SH,2022-01-25,0.8414184023200633
510500.SH,2022-01-26,0.8416075650118204
510500.SH,2022-01-27,0.8408234660925725
510500.SH,2022-01-28,0.8405365126676602
510500.SH,2022-02-07,0.8410578335782022
510500.SH,2022-02-08,0.8413410770855333
510500.SH,2022-02-09,0.841796875
510500.SH,2022-02-10,0.8417762729522074
510500.SH,2022-02-11,0.8414393040727561
510500.SH,2022-02-14,0.8411326774793938
510500.SH,2022-02-15,0.8414602003162889
510500.SH,2022-02-16,0.8415307732772225
510500.SH,2022-02-17,0.8415724428083092
510500.SH,2022-02-18,0.8418034923117018
510500.SH,2022-02-21,0.8419823559937727
510500.SH,2022-02-22,0.8416426134872736
510500.SH,2022-02-23,0.8420168067226891
510500.SH,2022-02-24,0.8414890818205736
510500.SH,2022-02-25,0.841692789968652
510500.SH,2022-02-28,0.8418453541260558
510500.SH,2022-03-01,0.8419961114711602
510500.SH,2022-03-02,0.8419279606115574
510500.SH,2022-03-03,0.8418731352964068
510500.SH,2022-03-04,0.841692789968652
510500.SH,2022-03-07,0.8409303569041573
510500.SH,2022-03-08,0.8398112159911161
510500.SH,2022-03-09,0.8391015680180818
510500.SH,2022-03-10,0.8396829810901001
510500.SH,2022-03-11,0.8401425829448863
510500.SH,2022-03-14,0.8392228635787696
510500.SH,2022-03-15,0.8372232196289647
510500.SH,2022-03-16,0.838415956063015
510500.SH,2022-03-17,0.8388794084186576
510500.SH,2022-03-18,0.8392454954954954
510500.SH,2022-03-21,0.8394334595428411
510500.SH,2022-03-22,0.8394784803028179
510500.SH,2022-03-23,0.8395766606322239
510500.SH,2022-03-24,0.8393207970811114
510500.SH,2022-03-25,0.8389481165600569
510500.SH,2022-03-28,0.8390706898994191
510500.SH,2022-03-29,0.838911835920809
510500.SH,2022-03-30,0.8395371532134394
510500.SH,2022-03-31,0.8392631134861482
510500.SH,2022-04-01,0.8395251396648045
510500.SH,2022-04-06,0.8394456886898096
510500.SH,2022-04-07,0.8387281581208822
510500.SH,2022-04-08,0.8388294075660243
510500.SH,2022-04-11,0.8376585078148039
510500.SH,2022-04-12,0.8382416944726534
510500.SH,2022-04-13,0.8377741793022229
510500.SH,2022-04-14,0.8381519686183351
510500.SH,2022-04-15,0.8378536871426477
510500.SH,2022-04-18,0.8378497143694156
510500.SH,2022-04-19,0.8380785516133742
510500.SH,2022-04-20,0.8372440591839786
510500.SH,2022-04-21,0.836083269082498
510500.SH,2022-04-22,0.8358672044678871
510500.SH,2022-04-25,0.8331950207468879
510500.SH,2022-04-26,0.8324598478444633
510500.SH,2022-04-27,0.8338240104677789
510500.SH,2022-04-28,0.8336886993603412
510500.SH,2022-04-29,0.835197731211596
510500.SH,2022-05-05,0.8355499921764982
510500.SH,2022-05-06,0.8346670934699103
510500.SH,2022-05-09,0.8349992067269554
510500.SH,2022-05-10,0.8355437665782495
510500.SH,2022-05-11,0.8358648481091134
510500.SH,2022-05-12,0.8358370760415054
510500.SH,2022-05-13,0.8363190935538203
510500.SH,2022-05-16,0.8362770695745662
510500.SH,2022-05-17,0.8363886342804765
510500.SH,2022-05-18,0.8362967504598406
510500.SH,2022-05-19,0.8365983295368262
510500.SH,2022-05-20,0.8371467025572005
510500.SH,2022-05-23,0.837379002233805
510500.SH,2022-05-24,0.8361085414739439
510500.SH,2022-05-25,0.8365705614567527
510500.SH,2022-05-26,0.837083708370837
510500.SH,2022-05-27,0.837083708370837
510500.SH,2022-05-30,0.837212772306774
510500.SH,2022-05-31,0.8378140149845748
510500.SH,2022-06-01,0.8377941176470588
510500.SH,2022-06-02,0.8381284510316769
510500.SH,2022-06-06,0.8387927335145187
510500.SH,2022-06-07,0.8387004436811221
510500.SH,2022-06-08,0.8389710062535531
510500.SH,2022-06-09,0.8385843763487268
510500.SH,2022-06-10,0.8392201186775926
510500.SH,2022-06-13,0.8390250814793822
510500.SH,2022-06-14,0.8393884135222331
510500.SH,2022-06-15,0.8392731370615579
510500.SH,2022-06-16,0.8392405063291138
510500.SH,2022-06-17,0.8396489272777933
510500.SH,2022-06-20,0.8396489272777933
510500.SH,2022-06-21,0.8393207970811114
510500.SH,2022-06-22,0.8389166072701354
510500.SH,2022-06-23,0.8396094839609484
510500.SH,2022-06-24,0.8399283055287466
510500.SH,2022-06-27,0.8401757517506522
510500.SH,2022-06-28,0.8406697272481772
510500.SH,2022-06-29,0.8401701193579366
510500.SH,2022-06-30,0.8404573917778383
510500.SH,2022-07-01,0.8403109232237829
510500.SH,2022-07-04,0.8407437348423606
510500.SH,2022-07-05,0.8406637884511603
510500.SH,2022-07-06,0.8402132312739202
510500.SH,2022-07-07,0.8404573917778383
510500.SH,2022-07-08,0.8402026564425579
510500.SH,2022-07-11,0.8397169025811824
510500.SH,2022-07-12,0.8393032729315915
510500.SH,2022-07-13,0.8394681595521344
510500.SH,2022-07-14,0.8397498262682418
510500.SH,2022-07-15,0.8391292055414193
510500.SH,2022-07-18,0.8396946564885496
510500.SH,2022-07-19,0.8398561748029318
510500.SH,2022-07-20,0.8402294141745186
510500.SH,2022-07-21,0.8399062327633757
510500.SH,2022-07-22,0.8397105885626827
510500.SH,2022-07-25,0.8393760539629005
510500.SH,2022-07-26,0.8397667314634824
510500.SH,2022-07-27,0.8399004562422232
510500.SH,2022-07-28,0.8399062327633757
510500.SH,2022-07-29,0.8397275507367251
510500.SH,2022-08-01,0.8399944873208378
510500.SH,2022-08-02,0.8391519434628976
510500.SH,2022-08-03,0.8387970353477765
510500.SH,2022-08-04,0.8389204545454545
510500.SH,2022-08-05,0.8396882827720568
510500.SH,2022-08-08,0.8398837531137558
510500.SH,2022-08-09,0.8399337656961501
510500.SH,2022-08-10,0.8399004562422232
510500.SH,2022-08-11,0.8405639913232104
510500.SH,2022-08-12,0.840418307754991
510500.SH,2022-08-15,0.8404991184049911
510500.SH,2022-08-16,0.8406385281385281
510500.SH,2022-08-17,0.8408602150537634
510500.SH,2022-08-18,0.8406852826116282
510500.SH,2022-08-19,0.8401913875598086
510500.SH,2022-08-22,0.840691238018091
510500.SH,2022-08-23,0.8407342421379403
510500.SH,2022-08-24,0.8396554119772127
510500.SH,2022-08-25,0.839828634604754
510500.SH,2022-08-26,0.8398891966759003
510500.SH,2022-08-29,0.9619047619047618
510500.SH,2022-08-30,0.9618502622794468
510500.SH,2022-08-31,0.9610199772616533
510500.SH,2022-09-01,0.9608801955990219
510500.SH,2022-09-02,0.9609502115196875
510500.SH,2022-09-05,0.9611461874696455
510500.SH,2022-09-06,0.9618016870921534
510500.SH,2022-09-07,0.9618987140816002
510500.SH,2022-09-08,0.9617651744463915
510500.SH,2022-09-09,0.9619952494061758
510500.SH,2022-09-13,0.9618987140816002
510500.SH,2022-09-14,0.9616061430171172
510500.SH,2022-09-15,0.9607072691552064
510500.SH,2022-09-16,0.9597044996642041
510500.SH,2022-09-19,0.959452610238216
510500.SH,2022-09-20,0.9596570852244074
510500.SH,2022-09-21,0.9598595082789764
510500.SH,2022-09-22,0.9597989949748745
510500.SH,2022-09-23,0.9593151381590099
510500.SH,2022-09-26,0.9586634516017912
510500.SH,2022-09-27,0.959425190194421
510500.SH,2022-09-28,0.9584487534626038
510500.SH,2022-09-29,0.9585563805905716
510500.SH,2022-09-30,0.9579905478732714
510500.SH,2022-10-10,0.957499557287055
510500.SH,2022-10-11,0.9577613516367476
510500.SH,2022-10-12,0.9587487108972157
510500.SH,2022-10-13,0.958854791702383
510500.SH,2022-10-14,0.959872930948002
510500.SH,2022-10-17,0.9600532623169108
510500.SH,2022-10-18,0.96023198011599
510500.SH,2022-10-19,0.9598930481283422
510500.SH,2022-10-20,0.959758551307847
510500.SH,2022-10-21,0.959758551307847
510500.SH,2022-10-24,0.9594114662607813
510500.SH,2022-10-25,0.9590862598022504
510500.SH,2022-10-26,0.9599131451478202
510500.SH,2022-10-27,0.9597922600100519
510500.SH,2022-10-28,0.9584703235853954
510500.SH,2022-10-31,0.958720330237358
510500.SH,2022-11-01,0.959724786037926
510500.SH,2022-11-02,0.9600133288903698
510500.SH,2022-11-03,0.9600333055786844
510500.SH,2022-11-04,0.9610199772616533
510500.SH,2022-11-07,0.9609184171958964
510500.SH,2022-11-08,0.9609565641776476
510500.SH,2022-11-09,0.9608482871125611
510500.SH,2022-11-10,0.9607137010967425
510500.SH,2022-11-11,0.9609438567941417
510500.SH,2022-11-14,0.9608801955990219
510500.SH,2022-11-15,0.961544624258933
510500.SH,2022-11-16,0.9613650998068256
510500.SH,2022-11-17,0.9614457831325303
510500.SH,2022-11-18,0.9613713182037663
510500.SH,2022-11-21,0.9613277473412826
510500.SH,2022-11-22,0.9609120521172639
510500.SH,2022-11-23,0.9608418991678904
510500.SH,2022-11-24,0.9608482871125611
510500.SH,2022-11-25,0.9606428337159724
510500.SH,2022-11-28,0.9604677977268985
510500.SH,2022-11-29,0.9611084103062713
510500.SH,2022-11-30,0.9610199772616533
510500.SH,2022-12-01,0.9612277867528272
510500.SH,2022-12-02,0.9611336032388663
510500.SH,2022-12-05,0.9614023801865551
510500.SH,2022-12-06,0.9613837489943684
510500.SH,2022-12-07,0.9613339777670372
510500.SH,2022-12-08,0.9612715830240438
510500.SH,2022-12-09,0.9613277473412826
510500.SH,2022-12-12,0.9611838913148957
510500.SH,2022-12-13,0.9609692632948447
510500.SH,2022-12-14,0.9608035276825085
510500.SH,2022-12-15,0.9607971251225089
510500.SH,2022-12-16,0.9606492867683226
510500.SH,2022-12-19,0.9597989949748745
